Advisory URL,Vendor,Equipment,Affected Products,CVE URLs
https://www.cisa.gov/news-events/ics-advisories/icsa-19-085-01,Siemens,SCALANCE X,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-6569']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-041-01,Siemens,Siemens SIMATIC Industrial Products,[],"['https://nvd.nist.gov/vuln/detail/CVE-2021-37185', 'https://nvd.nist.gov/vuln/detail/CVE-2021-37204', 'https://nvd.nist.gov/vuln/detail/CVE-2021-37205']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-17,Siemens,Opcenter Quality,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-33736']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-16,Siemens,EN100 Ethernet Module,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30938']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-15,Siemens,SIMATIC eaSie,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-44221', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-44222']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-13,Siemens,Mendix,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31257']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-10,Siemens,Mendix Applications,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34466']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-08,Siemens,PADS Standard/Plus Viewer,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34272', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34273', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34274', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34275', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34276', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34277', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34278', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34279', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34280', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34281', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34282', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34283', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34284', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34285', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34286', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34287', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34287', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34290', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34290', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34291']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-06,Siemens,Mendix Excel Importer Module,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34467']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-05,Siemens,RUGGEDCOM ROX,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29560']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-04,Siemens,Simcenter Femap,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34748']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-03,Siemens,SIMATIC MV500 Devices,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-33137', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-33138']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-02,Siemens,SICAM GridEdge,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34464']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-01,Siemens,SCALANCE X Switch Devices,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-26647', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-26648', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-26649']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-11,Open Design Alliance,Drawings SDK,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-28807', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-28808', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-28809']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-195-14,Siemens,CPC80 Firmware of SICAM A8000,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29884']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-055-03,Schneider Electric,Easergy P5 and P3,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22722', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22723', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22725', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-34758']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-188-02,Bently Nevada,3701/4X series and 60M100 (3701/60) Condition Monitoring System,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29953', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29952']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-188-01,Rockwell Automation,MicroLogix 1100/1400,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2179']
https://www.cisa.gov/news-events/ics-advisories/icsa-21-280-04,Mitsubishi Electric,MELSEC iQ-R Series C Controller Module R12CCPU-V,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-20600']
https://www.cisa.gov/news-events/ics-advisories/icsa-15-258-02,CODESYS GmbH,CODESYS Gateway Server,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-6460']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-181-04,Distributed Data Systems,WebHMI,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2254', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2253']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-181-02,Yokogawa,Wide Area Communication Router (WAC Router),[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32284']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-181-01,Exemys,RME1,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2197']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-181-03,Emerson,DeltaV Distributed Control System,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29957', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29962', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29963', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29964', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29960', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29965']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-179-06,Motorola Solutions,ACE1000,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30271', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30270', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30274', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30269', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30272']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-179-05,Motorola Solutions,MDLC,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30273', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30275']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-179-04,Motorola Solutions,MOSCAD IP Gateway and ACE IP Gateway,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30276']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-179-03,Advantech,iView,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2135', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2136', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2137', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2142', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2138', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2139', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2143']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-179-02,Omron,SYSMAC CS/CJ/CP Series and NJ/NX Series,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31204', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31205', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31207', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31206']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-179-01,ABB,e-Design,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-28702', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29483']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-174-04,"Pyramid Solutions, Inc.",EtherNet/IP Adapter Development Kit,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1737']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-174-03,Secheron,SEPCOS Control and Protection Relay,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2105', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1667', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2102', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1668', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2103', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2104', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1666']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-174-02,Yokogawa,Consolidation Alarm Management Software for Human Interface Station (CAMS for HIS),[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30707']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-174-01,Yokogawa,STARDOM,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29519', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30997']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-174-05,Elcomplus LLC,SmartICS,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2140', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2106', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2088']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-172-06,Siemens,SIMATIC WinCC OA,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-33139']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-172-05,Phoenix Contact,"ILC 131 ETH, ILC 131 ETH/XC, ILC 151 ETH, ILC 151 ETH/XC, ILC 171 ETH 2TX, ILC 191 ETH 2TX, ILC 191 ME/AN, and AXC 1050",[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9201']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-172-04,Phoenix Contact,ProConOS/ProConOS eCLR and MULTIPROG,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31801']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-172-03,Phoenix Contact,"ILC, AXC, RFC, PC WORX, FC",[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31800']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-172-02,JTEKT,TOYOPUC Products,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29951', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29951']"
https://www.cisa.gov/news-events/ics-advisories/icsa-17-285-05,Siemens,BACnet Field Panels,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-9946', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-9947']"
https://www.cisa.gov/news-events/ics-advisories/icsa-20-042-04,Siemens,Siemens PROFINET-IO Stack,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-13946']
https://www.cisa.gov/news-events/ics-advisories/icsa-21-222-07,Siemens,SIMATIC,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-9272', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-9273']"
https://www.cisa.gov/news-events/ics-advisories/icsa-21-257-06,Siemens,SIMATIC CP 1543-1 (incl. SIPLUS variants) and SIMATIC CP 1545-1,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-33716']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-041-07,Siemens,"Solid Edge, JT2Go, and Teamcenter Visualization",[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-38405', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-43336', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-44000', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-44016', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-44018']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-132-10,Siemens,PXC and DXR Devices,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24040', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24041', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24042', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24043', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24044', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24045', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-41545']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-132-06,Siemens,"SIMATIC PCS, WinCC",[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24287']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-17,Siemens,SINEMA Remote Connect Server,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-22924', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-22925', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-45960', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46143', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22822', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22823', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22824', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22825', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22826', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-22827', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-23852', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-23990', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25235', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25236', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25313', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25314', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25315', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-27221', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29034', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32251', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32252', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32253', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32254', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32255', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32256', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32258', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32259', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32260', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32261', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32262']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-16,Siemens,SCALANCE LPE 4903 and SINUMERIK Edge,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-4034']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-15,Siemens,Teamcenter Active Workspace,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-32145']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-12,Siemens,Spectrum Power,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-26476']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-11,Siemens,Xpedition Designer,[],['https://nvd.nist.gov/vuln/detail/CVE-2022-31465']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-10,Siemens,SCALANCE XM-400 and XR-500,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-37182']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-09,Siemens,SCALANCE LPE9403,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2020-27304', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-20317', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-33910', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-36221', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-33196', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-39293', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-41089', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-41091', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-41092', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-41103', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-0847']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-08,Siemens,SICAM GridEdge Essential ARM,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30229', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30230', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30231']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-07,Siemens,SINEMA Remote Connect Server,[],"['https://nvd.nist.gov/vuln/detail/CVE-2022-27219', 'https://nvd.nist.gov/vuln/detail/CVE-2022-27220']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-01,AutomationDirect,C-more EA9 HMI,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2006', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-2005']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-05,Siemens,EN100 Ethernet Module,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30937']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-167-04,Siemens,Mendix SAML Module,[],['https://nvd.nist.gov/vuln/detail/CVE-2022-32286']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-132-13,Siemens,Industrial devices using libcurl,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-22901', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-22924']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-165-03,Mitsubishi Electric,MELSEC-Q/L Series and iQ-R Series,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25163']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-165-02,Meridian Cooperative,Meridian,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29578']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-165-01,"Johnson Controls, Inc.",Metasys ADS/ADX/OAS Servers,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-21935', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-21937', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-21938']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-160-01,Mitsubishi Electric,Air Conditioning Systems,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-24296', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-2183', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-2566', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-2808', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-3555']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-154-01,,,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1739', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1740', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1741', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1742', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1743', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1744', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1745', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1746', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1747']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-153-01,Carrier LenelS2,HID Mercury access panels sold by LenelS2,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31479', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31480', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31481', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31482', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31483', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31484', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31485', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31486']"
https://www.cisa.gov/news-events/ics-advisories/icsa-22-151-01,Fuji Electric,Alpha7 PC Loader,[],['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-1888']
https://www.cisa.gov/news-events/ics-advisories/icsa-22-090-04,Mitsubishi Electric,FA products,[],"['http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25155', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25156', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25157', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25158', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25159', 'http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-25160']"
